COVERED CALL WRITES: CASH

Column Headings:
  Symb:    underlying symbol
  Stk:     closing price of underlying
  Opt:     option base symbol
  StrkMn   strike (numeric) and Month (alpha) of written option
  Call:    bid price of call being sold
  RIUC:    Raw Return, if unchanged, cash
  ARIUC:   Annualized Return, if unchanged, cash
  RIEC:    Raw Return, if exercised, cash
  ARIEC:   Annualized Return, if exercised, cash
  DBEC:    Downside breakeven point, cash
  UBEC:    UPSIDE breakeven point, cash
            i.e., the point above which stock outperforms covered write
  %DBE:    Percent distance from Stk price down to DBEC
  %UBE:    Percent distance from Stk price UP to UBEC
  PrDBE:   Prob. of CLOSING above DBE at expiration
  PrRIE:   Prob. of CLOSING above Striking Price at expiration
            i.e., Prob. of stock being called away
  PrUBE:   Prob. of CLOSING above UBE at expiration
  ERTN:    Raw EXPECTED Return, cash
  AERTNC:  Annualized EXPECTED Return, cash
  Invt:    Investment for cash covered write
  IVF:     Implied Volatility Factor
           = 100*(IV this option/avg IV for this stock - 1)
           => large positive numbers are most expensive options
NOTE: all returns and investment assume 5 cent commission on stock & option

  While we endeavor to make our data reliable, errors are always possible.
  Therefore, make sure you check the actual price of the option with a price
    quotation system or with your broker before actually entering an order.
  If the returns from the covered write look "too good," be suspicous.
  It is likely, in that case, that some data is in error.
  McMillan Analysis Corp. is not responsible for errors in this data,
    nor is it liable for losses incurred due to errors in this report.
  Accuracy and completeness are not guaranteed.

Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
ISRG    362.33  Apr  310     60.40    2.6   10.2    2.6   10.2 302.03 370.25  0.17  0.02    84    81    45     1.0     3.9 302.03    17/   46
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
CALX     42.85  Jul  30      14.50    5.3   10.4    5.3   10.4  28.45  44.35  0.34  0.04    84    81    47     1.9     3.8  28.45    44/   47
STZ     255.38  Jun  235     28.30    3.4    8.0    3.4    8.0 227.18 263.15  0.11  0.03    84    76    40     2.0     4.8 227.18    13/    0
MDGL    243.92  Mar  185     68.20    5.2   32.1    5.2   32.1 175.82 253.05  0.28  0.04    84    80    45     2.4    14.7 175.82    30/   60
STZ     255.38  Jul  235     30.20    4.3    8.5    4.3    8.5 225.28 265.05  0.12  0.04    84    75    38     2.6     5.2 225.28    22/    0
XBI      89.06  Apr  78      13.65    3.2   12.5    3.2   12.5  75.51  91.50  0.15  0.03    84    78    44     1.5     5.8  75.51    23/   41
XBI      89.06  Jun  75      17.55    4.7   10.8    4.7   10.8  71.61  92.40  0.20  0.04    84    78    43     2.4     5.7  71.61    24/   41
STZ     255.38  Jan'25 230   41.80    7.6    7.6    7.6    7.6 213.68 271.65  0.16  0.06    84    72    36     5.0     5.0 213.68    24/    0
ITW     253.70  Dec  220     45.00    5.3    5.7    5.3    5.7 208.80 264.85  0.18  0.04    84    76    41     3.0     3.2 208.80    43/   16
MDGL    243.92  Apr  175     80.30    6.9   26.6    6.9   26.6 163.72 255.15  0.33  0.05    84    79    46     3.1    12.0 163.72    25/   60
MDGL    243.92  Jan'25 120  135.10   10.1   10.1   10.1   10.1 108.92 254.95  0.55  0.05    84    81    48     4.3     4.3 108.92     7/   60
CARR     55.85  Dec  45      14.00    7.2    7.7    7.2    7.7  41.95  58.85  0.25  0.05    84    77    43     4.0     4.3  41.95    26/   60
CARR     55.85  Jan'25 45    14.30    7.9    7.9    7.9    7.9  41.65  59.15  0.25  0.06    84    76    42     4.5     4.4  41.65    39/   60
XBI      89.06  Feb  82       8.25    1.3   15.1    1.3   15.1  80.91  90.10  0.09  0.01    84    80    45     0.4     4.6  80.91    16/   41
STZ     255.38  Apr  240     21.40    2.5    9.7    2.5    9.7 234.08 261.25  0.08  0.02    84    76    40     1.4     5.4 234.08    10/    0
MDGL    243.92  Jun  155     99.20    7.0   16.3    7.0   16.3 144.82 254.05  0.41  0.04    84    81    47     2.7     6.3 144.82    14/   60
MDGL    243.92  Jul  150    104.90    7.8   15.4    7.8   15.4 139.12 254.75  0.43  0.04    84    80    47     3.1     6.1 139.12    13/   60
CAR     159.33  Dec'25 100   78.10   22.9   11.9   22.9   11.9  81.33 177.95  0.49  0.12    84    75    44    14.8     7.7  81.33    40/   18
CAR     159.33  Jan'25 110   62.50   13.4   13.4   13.4   13.4  96.93 172.35  0.39  0.08    84    77    44     8.3     8.3  96.93    39/   18
CAR     159.33  Aug  120     49.30    8.9   15.3    8.9   15.3 110.13 169.15  0.31  0.06    84    78    44     5.0     8.6 110.13    37/   18
WST     346.50  Jun  280     76.60    3.7    8.6    3.7    8.6 270.00 356.45  0.22  0.03    84    81    45     1.5     3.5 270.00    29/   41
ABNB    135.02  Feb+ 122     15.90    2.3   22.0    2.3   22.0 119.22 137.75  0.12  0.02    84    79    44     1.0    10.0 119.22    31/    6
WST     346.50  Dec  260    103.70    7.0    7.6    7.0    7.6 242.90 363.55  0.30  0.05    84    79    45     3.5     3.7 242.90    30/   41
MEOH     44.44  Feb  40       5.10    1.3   15.2    1.3   15.2  39.44  44.95  0.11  0.01    84    81    46     0.3     3.2  39.44    29/   22
CAR     159.33  Feb+ 140     23.10    2.7   25.5    2.7   25.5 136.33 162.95  0.14  0.02    84    79    44     1.1    10.7 136.33    33/   18
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
ITB     100.62  Apr  90      12.70    2.2    8.5    2.2    8.5  88.02 102.55  0.13  0.02    84    79    44     0.9     3.4  88.02    15/   10
MELI   1672.67  Feb+ 1530   176.00    2.2   21.3    2.2   21.31496.771705.85  0.11  0.02    84    79    43     1.1    10.81496.77    45/    7
MDY     494.84  Jun  450     57.00    2.7    6.4    2.7    6.4 437.94 506.85  0.11  0.02    84    78    42     1.5     3.4 437.94    40/    9
ITB     100.62  Jul  86      17.70    3.5    7.0    3.5    7.0  83.02 103.55  0.17  0.03    84    80    44     1.7     3.4  83.02    19/   10
ABNB    135.02  Apr  115     24.15    3.6   13.9    3.6   13.9 110.97 139.00  0.18  0.03    84    79    44     1.7     6.5 110.97    29/    6
WYNN     94.56  Sep  75      24.05    6.1    9.0    6.1    9.0  70.61  98.90  0.25  0.05    84    78    44     3.1     4.5  70.61    34/    8
WYNN     94.56  Jun  77.5    20.30    4.2    9.7    4.2    9.7  74.36  97.65  0.21  0.03    84    80    45     1.9     4.5  74.36    27/    8
CLH     164.11  Jul  140     31.20    5.2   10.3    5.2   10.3 133.01 171.05  0.19  0.04    84    77    42     2.9     5.6 133.01    32/   27
LI       30.30  Jun  23       8.75    6.0   14.0    6.0   14.0  21.65  31.60  0.29  0.04    84    79    45     2.7     6.2  21.65    19/    2
CELH     59.97  May  46.7    16.30    6.5   19.5    6.5   19.5  43.77  62.82  0.27  0.05    84    79    44     3.4    10.2  43.77    27/   17
ZM       69.10  Mar+ 62       8.35    1.8   14.7    1.8   14.7  60.85  70.20  0.12  0.02    84    80    45     0.6     4.9  60.85    31/    4
DFS     109.66  Jan+ 104      6.80    1.0   35.1    1.0   35.1 102.96 110.65  0.06  0.01    84    79    44     0.3    11.5 102.96    51/   41
AA       27.87  Feb+ 25       3.35    1.3   28.8    1.3   28.8  24.62  28.20  0.12  0.01    84    81    46     0.2     4.7  24.62    22/   37
CVNA     42.29  Feb+ 36       7.00    1.6   34.0    1.6   34.0  35.39  42.85  0.16  0.01    84    82    47     0.2     4.0  35.39    -0/   20
CELH     59.97  Mar  50      11.95    3.8   23.5    3.8   23.5  48.12  61.80  0.20  0.03    84    80    45     1.7    10.8  48.12    22/   17
ZS      232.18  Jun  195     51.65    7.9   18.4    7.9   18.4 180.63 246.50  0.22  0.06    84    76    41     4.9    11.3 180.63    39/    6
KOLD     84.13  Jan+ 71.5    13.90    1.6   58.1    1.6   58.1  70.33  85.25  0.16  0.01    84    82    47     0.1     5.2  70.33     5/   30
KOLD     84.13  Jan+ 72      13.60    1.9   68.2    1.9   68.2  70.63  85.45  0.16  0.02    84    81    47     0.3    10.9  70.63    12/   30
AMR     358.71  Jun  270    104.10    6.0   13.9    6.0   13.9 254.71 373.95  0.29  0.04    84    80    45     2.8     6.6 254.71    17/   24
LGIH    121.53  Aug  90      35.80    4.8    8.2    4.8    8.2  85.83 125.65  0.29  0.03    84    81    46     1.9     3.2  85.83    28/   24
LGIH    121.53  Dec  85      42.60    7.5    8.1    7.5    8.1  79.03 127.45  0.35  0.05    84    79    46     3.5     3.8  79.03    26/   24
AA       27.87  Jun  20       8.90    4.6   10.7    4.6   10.7  19.07  28.75  0.32  0.03    84    81    47     1.5     3.4  19.07     6/   37
ZBRA    243.52  Dec  170     84.30    6.7    7.2    6.7    7.2 159.32 254.15  0.35  0.04    84    80    46     3.1     3.3 159.32    42/   69
SYK     314.29  Jan'25 260   70.00    6.4    6.3    6.4    6.3 244.39 329.85  0.22  0.05    84    77    43     3.5     3.5 244.39    42/   39
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
KLIC     50.51  Feb  46       5.30    1.4   16.6    1.4   16.6  45.31  51.15  0.10  0.01    84    80    45     0.4     4.4  45.31    22/   14
LLY     634.57  Apr  560     90.30    2.9   11.1    2.9   11.1 544.37 650.15  0.14  0.02    84    79    44     1.4     5.3 544.37    25/   50
KLIC     50.51  Aug  40      12.60    5.1    8.7    5.1    8.7  38.01  52.45  0.25  0.04    84    79    45     2.3     3.9  38.01    19/   14
LLY     634.57  Feb+ 585     58.15    1.5   14.0    1.5   14.0 576.52 643.00  0.09  0.01    84    80    45     0.5     5.1 576.52    28/   50
LLY     634.57  Mar+ 580     62.55    1.4   11.1    1.4   11.1 572.12 642.40  0.10  0.01    84    80    45     0.4     3.1 572.12    24/   50
AAL      13.19  Aug  10       3.85    5.4    9.3    5.4    9.3   9.44  13.70  0.28  0.04    84    80    45     2.4     4.1   9.44    31/   26
LIN     406.65  Apr  380     35.00    2.2    8.6    2.2    8.6 371.75 414.85  0.09  0.02    84    78    41     1.2     4.7 371.75    36/    2
DGX     133.85  May  120     17.00    2.6    7.7    2.6    7.7 116.95 136.85  0.13  0.02    84    79    43     1.2     3.6 116.95    29/   90
ZION     41.16  Feb+ 38       3.70    1.0   22.3    1.0   22.3  37.56  41.55  0.09  0.01    84    81    46     0.2     4.9  37.56    21/   63
LIN     406.65  Feb  390     20.40    0.9   11.0    0.9   11.0 386.35 410.25  0.05  0.01    84    79    43     0.4     4.9 386.35    25/    2
DHI     152.99  Jan+ 145      9.20    0.7   26.9    0.7   26.9 143.89 154.05  0.06  0.01    84    81    45     0.2     7.4 143.89    36/   26
LITE     52.65  Jan'26 30    26.20   12.8    6.4   12.8    6.4  26.55  56.05  0.50  0.06    84    79    46     6.6     3.3  26.55    35/   81
LITE     52.65  Dec'25 30    26.10   12.4    6.4   12.4    6.4  26.65  55.95  0.49  0.06    84    79    46     6.5     3.4  26.65    23/   81
ZTS     192.99  Jan'26 150   57.80   10.8    5.4   10.8    5.4 135.29 207.65  0.30  0.08    84    76    42     6.6     3.3 135.29    38/   32
ZTS     192.99  Jan'25 160   43.20    6.7    6.7    6.7    6.7 149.89 203.05  0.22  0.05    84    77    42     3.9     3.9 149.89    34/   32
KRYS    126.95  Dec  85      52.60   14.1   15.2   14.1   15.2  74.45 137.45  0.41  0.08    84    77    44     8.4     9.1  74.45     6/   52
A       130.53  Jan'26 100   43.10   14.2    7.1   14.2    7.1  87.53 142.95  0.33  0.10    84    75    41     9.0     4.5  87.53    38/   36
CHWY     18.77  Sep  12.5     7.60   10.5   15.4   10.5   15.4  11.27  19.95  0.40  0.06    84    79    45     5.8     8.5  11.27    51/   25
A       130.53  May  115     19.80    3.7   11.1    3.7   11.1 110.83 134.65  0.15  0.03    84    78    43     2.0     5.9 110.83    40/   36
KRNT     15.89  Aug  10       6.60    6.0   10.2    6.0   10.2   9.39  16.45  0.41  0.04    84    81    47     1.9     3.3   9.39    69/   41
KRYS    126.95  May  100     35.10    8.7   26.0    8.7   26.0  91.95 134.95  0.28  0.06    84    77    43     5.1    15.3  91.95    17/   52
DG      137.82  Apr  120     21.95    3.4   13.3    3.4   13.3 115.97 141.80  0.16  0.03    84    79    44     1.6     6.4 115.97    26/   71
AMR     358.71  Jan'26 210  186.50   21.8   10.9   21.8   10.9 172.31 396.35  0.52  0.10    84    77    45    13.9     6.9 172.31    22/   24
CHTR    368.34  Jun  310     70.30    4.0    9.2    4.0    9.2 298.14 380.15  0.19  0.03    84    79    44     1.9     4.5 298.14    27/   27
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
CHTR    368.34  Feb  340     33.40    1.5   17.3    1.5   17.3 335.04 373.25  0.09  0.01    84    80    44     0.6     7.0 335.04    27/   27
KTOS     18.66  May  15       4.30    3.4   10.1    3.4   10.1  14.46  19.15  0.23  0.03    84    80    46     1.1     3.4  14.46    29/   17
KWR     196.98  Jul  160     43.30    4.0    7.9    4.0    7.9 153.78 203.15  0.22  0.03    84    79    45     1.6     3.2 153.78    17/   23
L        71.10  Jun  65       8.20    3.1    7.2    3.1    7.2  63.00  73.05  0.11  0.03    84    77    41     1.6     3.8  63.00    31/    5
CFLT     22.59  Feb  19       4.30    3.0   35.9    3.0   35.9  18.39  23.15  0.19  0.02    84    79    45     1.0    12.3  18.39    33/   47
DG      137.82  Jan+ 131      7.75    0.6   21.9    0.6   21.9 130.17 138.60  0.06  0.01    84    81    46     0.1     3.8 130.17    14/   71
CHDN    122.41  Jun  105     21.60    4.0    9.3    4.0    9.3 100.91 126.45  0.18  0.03    84    79    43     2.1     4.9 100.91    21/    5
CFLT     22.59  Jan'25 12.5  11.60   12.3   12.2   12.3   12.2  11.09  23.95  0.51  0.06    84    79    47     6.1     6.0  11.09    20/   47
AMR     358.71  Aug  260    118.00    7.9   13.6    7.9   13.6 240.81 377.85  0.33  0.05    84    79    45     4.2     7.1 240.81    20/   24
LAD     287.57  Nov  210     94.10    8.5   10.2    8.5   10.2 193.57 303.95  0.33  0.06    84    79    44     4.6     5.6 193.57    28/   35
ZS      232.18  Feb+ 210     26.60    2.1   19.9    2.1   19.9 205.68 236.45  0.11  0.02    84    79    44     0.8     8.1 205.68    23/    6
CI      306.94  Feb+ 292.5   17.40    1.0   20.8    1.0   20.8 289.64 309.75  0.06  0.01    84    79    44     0.4     7.9 289.64    48/   36
CVNA     42.29  May  30      16.10   13.9   41.7   13.9   41.7  26.29  45.95  0.38  0.09    84    77    43     8.7    26.1  26.29    17/   20
CHRW     85.81  Feb  80       7.10    1.4   17.0    1.4   17.0  78.81  86.95  0.08  0.01    84    79    44     0.6     6.8  78.81    31/   55
CI      306.94  May  270     45.20    3.1    9.3    3.1    9.3 261.84 315.05  0.15  0.03    84    79    43     1.5     4.5 261.84    30/   36
CI      306.94  Mar  280     31.60    1.6   10.1    1.6   10.1 275.44 311.45  0.10  0.01    84    80    45     0.6     3.6 275.44    21/   36
DG      137.82  Feb+ 129     10.05    0.8   18.1    0.8   18.1 127.87 138.90  0.07  0.01    84    81    46     0.2     4.3 127.87    13/   71
CI      306.94  Feb+ 285     26.00    1.4   13.4    1.4   13.4 281.04 310.85  0.08  0.01    84    80    44     0.5     5.2 281.04    37/   36
AMR     358.71  Jan'25 240  145.50   12.5   12.4   12.5   12.4 213.31 385.35  0.41  0.07    84    78    45     7.2     7.2 213.31    22/   24
SWAV    217.17  Jun  160     64.50    4.7   10.9    4.7   10.9 152.77 224.35  0.30  0.03    84    80    46     1.6     3.8 152.77    21/   25
CMC      49.76  Nov  40      12.30    6.4    7.6    6.4    7.6  37.56  52.15  0.25  0.05    84    78    43     3.4     4.1  37.56    18/    0
EWY      58.99  Oct  50      11.70    5.4    7.1    5.4    7.1  47.39  61.55  0.20  0.04    84    77    42     2.9     3.9  47.39    61/   33
XYL     110.96  Apr  100     13.10    2.0    7.9    2.0    7.9  97.96 112.95  0.12  0.02    84    80    44     0.8     3.1  97.96    18/   23
LULU    470.73  Apr  430     56.55    3.8   14.7    3.8   14.7 414.28 486.40  0.12  0.03    84    76    40     2.2     8.4 414.28    27/    1
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
LULU    470.73  Jul  420     77.70    6.8   13.5    6.8   13.5 393.13 497.55  0.16  0.06    84    73    38     4.3     8.4 393.13    37/    1
XRAY     35.95  Jul  30       7.20    3.8    7.5    3.8    7.5  28.85  37.05  0.20  0.03    84    79    45     1.6     3.2  28.85    17/   27
JPM     167.99  May  155     17.10    2.6    7.8    2.6    7.8 150.99 171.95  0.10  0.02    84    77    41     1.4     4.2 150.99    16/    0
LPX      67.68  May  57.5    12.30    3.6   10.6    3.6   10.6  55.48  69.65  0.18  0.03    84    79    44     1.5     4.6  55.48    26/   22
DIA     373.66  Mar+ 359     18.95    1.2    5.9    1.2    5.9 354.81 377.80  0.05  0.01    84    78    42     0.6     3.1 354.81    51/    2
CLX     143.56  Feb+ 138      7.20    1.1   23.4    1.1   23.4 136.46 145.05  0.05  0.01    84    78    42     0.5    11.7 136.46    40/   57
DIA     373.66  Feb  364     12.20    0.7    7.8    0.7    7.8 361.56 376.05  0.03  0.01    84    78    43     0.3     3.5 361.56    53/    2
JPM     167.99  Feb+ 160      9.75    1.0    9.8    1.0    9.8 158.34 169.60  0.06  0.01    84    79    44     0.4     3.9 158.34     8/    0
LRCX    761.14  Feb+ 700     68.50    1.0   22.3    1.0   22.3 692.74 768.35  0.09  0.01    84    82    46     0.3     5.4 692.74    48/   37
DIA     373.66  Feb+ 365     11.10    0.6    9.6    0.6    9.6 362.66 375.95  0.03  0.01    84    79    42     0.3     4.8 362.66    34/    2
LYV      90.60  Jun  72.5    21.40    4.5   10.6    4.5   10.6  69.30  93.75  0.24  0.03    84    80    45     2.1     4.9  69.30    57/   15
EWY      58.99  Apr  53       7.20    2.0    7.9    2.0    7.9  51.89  60.05  0.12  0.02    84    80    45     0.8     3.1  51.89    26/   33
CMG    2289.97  Mar+ 2160   178.10    2.3   18.4    2.3   18.42111.972337.95  0.08  0.02    84    76    40     1.3    10.42111.97    62/   32
EW       73.99  Jun  60      16.60    4.3    9.9    4.3    9.9  57.49  76.45  0.22  0.03    84    80    45     2.0     4.5  57.49    45/   60
SVXY    104.13  Feb+ 96       9.50    1.3   12.4    1.3   12.4  94.73 105.35  0.09  0.01    84    81    45     0.5     4.3  94.73    53/   42
CBRE     85.43  Aug  70      19.10    5.3    9.1    5.3    9.1  66.43  88.95  0.22  0.04    84    79    44     2.7     4.7  66.43    44/   45
JBL     125.41  Jan'25 105   30.50   10.5   10.4   10.5   10.4  95.01 135.35  0.24  0.08    84    74    39     6.6     6.6  95.01    51/    4
CME     198.60  Jun  180     24.30    3.2    7.4    3.2    7.4 174.40 204.15  0.12  0.03    84    77    42     1.7     3.9 174.40    39/   31
LVS      49.04  Jan+ 46.5     3.05    0.8   28.5    0.8   28.5  46.09  49.40  0.06  0.01    84    80    45     0.2     7.3  46.09    42/   29
CCJ      48.96  Feb+ 44       5.65    1.2   18.9    1.2   18.9  43.41  49.50  0.11  0.01    84    81    46     0.2     3.3  43.41    30/   40
LULU    470.73  Feb+ 445     29.75    0.9   13.3    0.9   13.3 441.08 474.60  0.06  0.01    84    80    45     0.3     4.0 441.08    11/    1
EWY      58.99  Jul  51       9.90    3.6    7.1    3.6    7.1  49.19  60.75  0.17  0.03    84    79    44     1.7     3.4  49.19    60/   33
LW      108.32  Jun  97.5    14.50    3.8    8.7    3.8    8.7  93.92 111.85  0.13  0.03    84    77    41     2.1     4.8  93.92    24/    2
LW      108.32  Dec  92.5    20.60    5.3    5.7    5.3    5.7  87.82 112.95  0.19  0.04    84    77    42     2.9     3.1  87.82    19/    2
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
CCEP     67.26  May  60       8.80    2.4    7.1    2.4    7.1  58.56  68.65  0.13  0.02    84    80    44     1.1     3.2  58.56    27/   16
DHR     226.75  Feb+ 210     19.60    1.3   12.5    1.3   12.5 207.25 229.45  0.09  0.01    84    81    45     0.5     4.7 207.25    29/   40
KEYS    150.70  Aug  130     28.60    6.3   10.9    6.3   10.9 122.20 158.45  0.19  0.05    84    76    41     3.8     6.4 122.20    49/   16
LMT     457.84  Jan+ 445     16.00    0.7   24.9    0.7   24.9 441.94 460.85  0.03  0.01    84    79    43     0.3    10.9 441.94    58/   41
YUMC     36.13  Jan'25 25    13.00    7.4    7.4    7.4    7.4  23.23  37.85  0.36  0.05    84    80    46     3.6     3.6  23.23    69/   67
LNW      79.73  Dec  65      20.50    9.5   10.2    9.5   10.2  59.33  85.35  0.26  0.07    84    75    41     5.8     6.2  59.33    39/    5
AAP      61.40  Jan'25 40    25.50   11.0   10.9   11.0   10.9  36.00  65.35  0.41  0.06    84    79    45     6.1     6.1  36.00    21/   91
LNG     163.83  Nov  140     33.70    7.5    9.0    7.5    9.0 130.23 173.55  0.21  0.06    84    75    40     4.6     5.5 130.23    43/    5
Z        52.46  Mar  45       8.85    2.8   17.6    2.8   17.6  43.71  53.70  0.17  0.02    84    80    45     1.1     6.6  43.71    26/   14
CEG     111.81  Jan'25 90    29.00    8.5    8.4    8.5    8.4  82.91 118.85  0.26  0.06    84    77    42     5.1     5.0  82.91    30/   21
KLAC    566.81  Jan+ 535     37.00    1.0   34.7    1.0   34.7 529.91 571.85  0.07  0.01    84    80    45     0.3    10.4 529.91    64/   35
CLS      28.51  Feb  25       4.20    2.2   26.0    2.2   26.0  24.41  29.05  0.14  0.02    84    80    45     0.8     9.2  24.41    37/   83
AMR     358.71  May  280     92.00    4.9   14.7    4.9   14.7 266.81 371.85  0.26  0.04    84    79    45     2.1     6.3 266.81    16/   24
KKR      81.55  Jan'26 60    29.10   14.1    7.0   14.1    7.0  52.55  88.95  0.36  0.09    84    76    42     8.8     4.4  52.55    37/   29
CDW     220.72  Jun  195     31.30    2.9    6.7    2.9    6.7 189.52 226.15  0.14  0.02    84    79    44     1.4     3.2 189.52    34/   27
