COVERED CALL WRITES: CASH

Column Headings:
  Symb:    underlying symbol
  Stk:     closing price of underlying
  Opt:     option base symbol
  StrkMn   strike (numeric) and Month (alpha) of written option
  Call:    bid price of call being sold
  RIUC:    Raw Return, if unchanged, cash
  ARIUC:   Annualized Return, if unchanged, cash
  RIEC:    Raw Return, if exercised, cash
  ARIEC:   Annualized Return, if exercised, cash
  DBEC:    Downside breakeven point, cash
  UBEC:    UPSIDE breakeven point, cash
            i.e., the point above which stock outperforms covered write
  %DBE:    Percent distance from Stk price down to DBEC
  %UBE:    Percent distance from Stk price UP to UBEC
  PrDBE:   Prob. of CLOSING above DBE at expiration
  PrRIE:   Prob. of CLOSING above Striking Price at expiration
            i.e., Prob. of stock being called away
  PrUBE:   Prob. of CLOSING above UBE at expiration
  ERTN:    Raw EXPECTED Return, cash
  AERTNC:  Annualized EXPECTED Return, cash
  Invt:    Investment for cash covered write
  IVF:     Implied Volatility Factor
           = 100*(IV this option/avg IV for this stock - 1)
           => large positive numbers are most expensive options
NOTE: all returns and investment assume 5 cent commission on stock & option

  While we endeavor to make our data reliable, errors are always possible.
  Therefore, make sure you check the actual price of the option with a price
    quotation system or with your broker before actually entering an order.
  If the returns from the covered write look "too good," be suspicous.
  It is likely, in that case, that some data is in error.
  McMillan Analysis Corp. is not responsible for errors in this data,
    nor is it liable for losses incurred due to errors in this report.
  Accuracy and completeness are not guaranteed.

Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
MELI   1672.67  Jun  1560   240.60    8.9   20.7    8.9   20.71432.171800.45  0.14  0.08    76    62    37     3.9     9.01432.17    38/    7
AI       25.06  May  22.5     5.00   11.4   34.0   11.4   34.0  20.16  27.35  0.20  0.09    72    61    41     3.0     9.0  20.16     1/    8
TMF      56.33  May  62       3.85    7.1   21.3   17.8   53.3  52.58  65.70  0.07  0.17    60    36    28     3.0     9.0  52.58    -3/    7
SIG      95.65  Apr  95       8.90    9.3   36.2    9.3   36.2  86.85 103.75  0.09  0.08    68    51    35     2.3     9.0  86.85     5/   11
DKS     142.76  Mar  150      5.40    3.9   23.9    9.1   56.2 137.46 155.25  0.04  0.09    61    36    27     1.4     9.0 137.46    13/   11
ZM       69.10  Mar  60      10.75    2.6   15.9    2.6   15.9  58.45  70.60  0.15  0.02    87    83    44     1.5     9.0  58.45    39/    4
RNG      33.06  Jun  35       4.00   13.4   31.1   19.9   46.2  29.16  38.85  0.12  0.18    63    44    34     3.9     9.0  29.16     5/   28
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
TREE     28.39  Jul  20      10.50   10.9   21.5   10.9   21.5  17.99  30.35  0.37  0.07    80    75    45     4.6     9.0  17.99    29/   40
DDOG    123.79  May  95      33.15    4.6   13.9    4.6   13.9  90.74 128.00  0.27  0.03    89    85    45     3.0     9.0  90.74    48/   12
SKLZ      5.13  Aug  5        1.32   26.6   45.6   26.6   45.6   3.91   6.17  0.24  0.20    65    51    40     5.3     9.0   3.91     0/   20
VLO     129.30  Jan+ 126      5.00    1.2   45.5    1.2   45.5 124.40 130.85  0.04  0.01    76    68    41     0.2     9.0 124.40    21/    8
CLDX     41.59  Aug  35      10.80   13.1   22.5   13.1   22.5  30.89  45.65  0.26  0.10    76    66    41     5.3     9.0  30.89    27/    1
TEAM    240.56  Feb  190     52.50    1.0   11.2    1.0   11.2 188.16 242.35  0.22  0.01    96    96    48     0.8     9.0 188.16    63/   23
ETSY     67.86  Jan'25 50    24.90   16.0   15.9   16.0   15.9  43.06  74.75  0.37  0.10    82    73    42     9.1     9.0  43.06    27/   22
ESTC    116.58  Jan'26 150   21.60   22.6   11.3   57.7   28.8  95.08 171.45  0.18  0.47    62    35    27    18.0     9.0  95.08    16/   11
ETSY     67.86  Feb+ 71       2.92    4.3   41.6    9.1   87.3  65.04  73.77  0.04  0.09    60    39    30     0.9     9.0  65.04     8/   22
MEXX     29.43  Feb  30.6     1.45    4.8   56.6    8.8  103.6  28.08  31.90  0.05  0.08    61    41    32     0.8     9.0  28.08    13/   45
SIG      95.65  Jan'25 110   12.40   14.8   14.7   31.9   31.7  83.35 122.25  0.13  0.28    63    37    27     9.0     9.0  83.35     7/   11
TEAM    240.56  Jun  230     36.40   12.6   29.2   12.6   29.2 204.26 266.25  0.15  0.11    70    56    37     3.9     9.0 204.26    14/   23
FAS      80.05  Feb+ 74.5     6.80    1.5   32.2    1.5   32.2  73.35  81.15  0.08  0.01    82    77    44     0.4     9.0  73.35    36/    6
ONON     27.98  Jan'26 30     7.55   36.3   18.1   45.9   22.9  20.53  37.40  0.27  0.34    68    46    33    18.0     9.0  20.53    13/    3
DKNG     33.66  Feb+ 30       4.70    3.1   29.4    3.1   29.4  29.06  34.55  0.14  0.03    81    75    44     0.9     9.0  29.06    27/   18
VRT      49.96  Mar+ 41       9.90    2.0   16.0    2.0   16.0  40.16  50.75  0.20  0.02    90    88    46     1.1     9.0  40.16    48/   30
CMG    2289.97  Mar  2400    59.10    2.6   16.4    7.6   46.92230.972458.95  0.03  0.07    61    31    22     1.4     9.02230.97    35/   32
TEAM    240.56  Jun  195     59.50    7.6   17.7    7.6   17.7 181.16 254.35  0.25  0.06    82    75    43     3.9     9.0 181.16    29/   23
SPXL    103.06  Jan'25 95    22.90   18.3   18.2   18.3   18.2  80.26 117.75  0.22  0.14    76    59    35     9.1     9.0  80.26    39/    3
RIVN     17.82  Feb+ 16.5     2.40    6.0   57.6    6.0   57.6  15.52  18.75  0.13  0.05    72    63    41     0.9     9.0  15.52    15/    4
SNV      35.45  Feb+ 35       1.40    2.3   50.3    2.3   50.3  34.15  36.25  0.04  0.02    71    57    37     0.4     9.0  34.15     8/   38
DKNG     33.66  Aug  31       7.00   15.7   26.8   15.7   26.8  26.76  37.85  0.20  0.12    72    58    39     5.2     9.0  26.76    17/   18
BILL     73.88  Aug  80      13.10   21.4   36.6   31.3   53.7  60.88  92.95  0.18  0.26    61    45    37     5.2     9.0  60.88    12/   62
DASH    104.02  Mar+ 99       9.65    4.7   38.5    4.7   38.5  94.47 108.50  0.09  0.04    73    62    40     1.1     9.0  94.47    21/   17
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
MRVL     65.52  Mar  57.5     9.95    3.2   19.8    3.2   19.8  55.67  67.30  0.15  0.03    83    78    44     1.4     9.0  55.67    29/   18
WOLF     32.73  Mar  30       5.80   10.8   66.8   10.8   66.8  27.03  35.65  0.17  0.09    69    59    41     1.5     9.0  27.03    16/   98
DOCU     62.65  Feb+ 64       1.96    3.1   65.7    5.2  111.6  60.79  65.81  0.03  0.05    61    42    32     0.4     9.0  60.79    15/   29
MELI   1672.67  Jun  1580   228.80    9.4   21.9    9.4   21.91443.971808.65  0.14  0.08    75    60    36     3.9     9.01443.97    37/    7
SQ       65.16  May  47.5    19.80    4.4   13.1    4.4   13.1  45.46  67.15  0.30  0.03    91    88    46     3.0     9.0  45.46    38/   23
UCO      26.20  Jul  22       6.90   13.1   25.9   13.1   25.9  19.40  28.75  0.26  0.10    75    65    42     4.6     9.0  19.40    12/   30
SQ       65.16  Jun  52.5    16.50    7.6   17.6    7.6   17.6  48.76  68.85  0.25  0.06    82    76    43     3.9     9.0  48.76    25/   23
LOPE    125.89  Feb  125      5.90    4.0   47.6    4.0   47.6 120.09 130.75  0.05  0.04    68    53    35     0.8     9.0 120.09    22/   17
MTB     131.39  Feb  135      3.40    2.6   30.3    5.4   63.1 128.09 138.25  0.03  0.05    61    38    28     0.8     9.0 128.09     1/   37
FCNCA  1379.69  Feb  1140   249.60    0.9   10.2    0.9   10.21130.191389.45  0.18  0.01    97    97    47     0.8     9.01130.19    70/   80
TECL     66.30  Feb  63       5.90    4.0   47.7    4.0   47.7  60.50  68.75  0.09  0.04    73    63    40     0.8     9.0  60.50    14/    8
COHR     45.16  Feb+ 43       4.40    5.1   49.1    5.1   49.1  40.86  47.25  0.10  0.05    71    61    40     0.9     9.0  40.86    17/   44
ANF      98.89  May  75      27.80    5.3   15.8    5.3   15.8  71.19 102.65  0.28  0.04    87    82    45     3.0     9.0  71.19    27/    8
ANET    253.26  May  280     14.60    6.1   18.2   17.3   51.6 238.76 294.45  0.06  0.16    60    34    26     3.0     9.0 238.76    22/   32
DBI       8.42  Jul  9        1.15   14.2   28.1   21.4   42.3   7.37  10.00  0.12  0.19    63    43    33     4.5     9.0   7.37     8/   45
TECL     66.30  Jul  52      18.80    9.1   18.0    9.1   18.0  47.60  70.65  0.28  0.07    82    75    43     4.5     9.0  47.60    31/    8
VSAT     24.01  Dec  17.5     9.40   18.6   20.1   18.6   20.1  14.71  26.75  0.39  0.11    77    69    43     8.3     9.0  14.71    12/   90
FYBR     22.53  Jan'25 25     4.20   22.2   22.1   35.4   35.2  18.43  29.05  0.18  0.29    63    43    34     9.1     9.0  18.43    -1/   75
SABR      4.24  Dec'25 4.5    1.52   50.4   26.1   57.8   30.0   2.82   5.87  0.33  0.38    64    48    39    17.4     9.0   2.82     8/   66
ABNB    135.02  Feb+ 124     14.20    2.5   24.1    2.5   24.1 120.92 138.05  0.10  0.02    81    75    43     0.9     9.0 120.92    35/    6
LQDA     12.38  Jan'25 7.5    6.00   15.0   14.9   15.0   14.9   6.48  13.35  0.48  0.08    85    79    45     9.0     9.0   6.48    10/    0
LPG      40.98  Jun  45       4.20   11.1   25.8   21.9   50.9  36.88  49.05  0.10  0.20    61    40    32     3.9     9.0  36.88     1/   95
DOCN     35.00  Aug  32.5     7.70   18.4   31.6   18.4   31.6  27.40  40.05  0.22  0.14    69    56    39     5.3     9.0  27.40    13/   23
NVDA    563.82  May  530     74.25    8.2   24.6    8.2   24.6 489.67 604.10  0.13  0.07    74    61    38     3.0     9.0 489.67    24/    9
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
SPXL    103.06  Jan'25 90    25.90   16.4   16.3   16.4   16.3  77.26 115.75  0.25  0.12    79    65    37     9.1     9.0  77.26    51/    3
WYNN     94.56  Feb+ 96       3.00    3.2   48.1    4.7   71.2  91.66  98.85  0.03  0.05    63    44    32     0.6     9.0  91.66    14/    8
EDU      76.05  Jan'25 90    12.25   19.0   18.9   40.8   40.5  63.90 102.10  0.16  0.34    60    40    33     9.1     9.0  63.90     3/   30
S        24.80  Jun  21       5.70    9.1   21.2    9.1   21.2  19.20  26.55  0.23  0.07    78    70    42     3.9     9.0  19.20    27/    3
HIVE      3.54  Jan'25 3      1.55   41.1   40.9   41.1   40.9   2.09   4.40  0.41  0.24    65    55    44     9.0     9.0   2.09   -21/   80
USD      58.09  Aug  60       8.70   17.4   29.8   21.1   36.2  49.49  68.55  0.15  0.18    65    47    34     5.2     9.0  49.49    11/   16
S        24.80  Aug  25       3.90   18.1   31.0   18.8   32.2  21.00  28.75  0.15  0.16    67    49    35     5.2     9.0  21.00     9/    3
EDU      76.05  Feb+ 73       6.60    4.9   74.3    4.9   74.3  69.55  79.45  0.09  0.04    70    59    40     0.6     9.0  69.55    18/   30
ADBE    597.68  Mar  590     35.80    5.0   30.8    5.0   30.8 561.98 625.65  0.06  0.05    70    54    34     1.5     9.0 561.98    19/    7
SAVE      7.92  Jun  7.5      2.26   29.3   68.2   29.3   68.2   5.76   9.61  0.27  0.21    64    52    42     3.9     9.0   5.76   -47/   98
HCP      21.72  Apr  22.5     2.05    9.9   38.3   13.6   52.6  19.77  24.40  0.09  0.12    64    45    33     2.3     9.0  19.77     9/   11
FSLR    149.10  Jan+ 146      6.40    2.2   80.5    2.2   80.5 142.80 152.25  0.04  0.02    71    60    40     0.2     9.0 142.80     5/   30
EL      129.76  Feb+ 124     11.10    4.4   42.0    4.4   42.0 118.76 134.95  0.08  0.04    72    62    40     0.9     9.0 118.76    26/   97
ARM      68.48  Jul  75       7.55   12.2   24.1   22.8   45.0  61.03  82.40  0.11  0.20    62    41    32     4.6     9.0  61.03     4/   64
SPHR     30.46  Jan'25 30     7.40   29.3   29.2   29.3   29.2  23.16  37.25  0.24  0.22    67    51    37     9.0     9.0  23.16     5/   82
CAL      29.30  Jan'25 35     3.50   13.1   13.1   34.9   34.8  25.90  38.35  0.12  0.31    62    34    26     9.1     9.0  25.90     7/    8
CROX    100.73  Sep  95      19.20   16.3   24.0   16.3   24.0  81.63 114.05  0.19  0.13    72    56    37     6.1     9.0  81.63    12/    1
TTWO    161.88  Feb+ 148     15.60    1.1   16.3    1.1   16.3 146.38 163.45  0.10  0.01    89    86    45     0.6     9.0 146.38    53/   18
FSLR    149.10  Mar  120     32.15    2.5   15.3    2.5   15.3 117.05 152.00  0.21  0.02    90    87    46     1.5     9.0 117.05    29/   30
ESTA     34.72  Aug  17.5    19.10   11.0   18.9   11.0   18.9  15.72  36.45  0.55  0.05    85    81    48     5.3     9.0  15.72    29/   98
PLAY     49.24  Jan'25 45    12.00   20.4   20.3   20.4   20.3  37.34  56.85  0.24  0.15    74    58    37     9.0     9.0  37.34    21/   21
CROX    100.73  Feb+ 90      13.00    2.4   23.2    2.4   23.2  87.83 102.85  0.13  0.02    83    78    44     0.9     9.0  87.83    22/    1
MXL      21.13  Mar  22.5     1.50    7.1   43.9   13.8   85.3  19.73  23.85  0.07  0.13    60    40    32     1.5     9.0  19.73     1/   74
TGLS     41.90  Aug  40       7.40   15.5   26.5   15.5   26.5  34.60  47.25  0.17  0.13    71    55    37     5.2     9.0  34.60    13/    8
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
USD      58.09  May  55       8.90   11.5   34.4   11.5   34.4  49.29  63.75  0.15  0.10    70    57    38     3.0     9.0  49.29     8/   16
WIX     126.10  Nov  145     15.10   13.5   16.2   30.5   36.6 111.10 159.95  0.12  0.27    62    37    29     7.5     9.0 111.10    11/   18
CAR     159.33  May  125     41.00    5.5   16.5    5.5   16.5 118.43 165.85  0.26  0.04    85    80    44     3.0     9.0 118.43    39/   18
BLDR    165.91  Apr  180      8.40    5.3   20.4   14.2   55.0 157.61 188.25  0.05  0.13    60    34    27     2.3     9.0 157.61    -1/   18
TQQQ     50.31  Jan'25 48    11.80   24.2   24.1   24.2   24.1  38.61  59.65  0.23  0.19    70    54    37     9.0     9.0  38.61    37/    5
AAP      61.40  Jan'25 52.5  18.10   20.9   20.7   20.9   20.7  43.40  70.45  0.29  0.15    74    62    40     9.0     9.0  43.40    11/   91
MTZ      69.15  Dec  70      13.30   23.6   25.4   25.0   26.9  55.95  83.15  0.19  0.20    68    49    34     8.3     9.0  55.95     5/   88
HON     197.77  Feb+ 200      2.80    1.4   29.7    2.5   53.7 195.07 202.65  0.01  0.02    63    39    28     0.4     9.0 195.07    21/   26
TWLO     72.01  Mar  57.5    15.90    2.2   13.6    2.2   13.6  56.21  73.25  0.22  0.02    91    89    46     1.4     9.0  56.21    43/   19
PATH     22.09  May  19       4.50    7.1   21.3    7.1   21.3  17.69  23.35  0.20  0.06    79    71    42     3.0     9.0  17.69    16/    2
MBLY     29.79  Jan'26 35     7.00   30.1   15.1   52.7   26.3  22.89  41.85  0.23  0.40    65    41    31    18.0     9.0  22.89    21/   29
KMX      69.62  Jul  75       6.10    9.4   18.6   17.8   35.1  63.62  80.95  0.09  0.16    64    39    28     4.5     9.0  63.62     5/   14
BE       11.85  Jun  11       2.55   16.5   38.3   16.5   38.3   9.40  13.40  0.21  0.13    69    56    40     3.9     9.0   9.40     1/   58
BROS     27.73  Jan'25 32.5   3.90   15.9   15.8   35.6   35.4  23.93  36.25  0.14  0.31    62    37    29     9.1     9.0  23.93    13/   12
FSLY     17.53  Feb+ 16.5     2.19    6.5   62.8    6.5   62.8  15.44  18.54  0.12  0.06    71    60    41     0.9     9.0  15.44    18/   16
SHLS     13.17  Apr  12.5     2.25   13.0   50.4   13.0   50.4  11.02  14.60  0.16  0.11    68    55    39     2.3     9.0  11.02     7/   44
ENPH    108.75  Apr  80      32.65    4.9   19.1    4.9   19.1  76.20 112.50  0.30  0.03    86    82    46     2.3     9.0  76.20    21/   57
KMX      69.62  Jul  65      11.10   10.8   21.3   10.8   21.3  58.62  75.95  0.16  0.09    75    61    37     4.5     9.0  58.62    14/   14
CRUS     78.11  Feb  80       2.85    3.6   43.0    6.1   71.7  75.36  82.70  0.04  0.06    62    42    31     0.8     9.0  75.36    20/   53
ELF     163.93  May  180     13.90    9.2   27.5   19.9   59.4 150.13 193.75  0.08  0.18    60    39    31     3.0     9.0 150.13     3/   92
MDB     405.44  Feb+ 407.5   14.85    3.8   81.1    4.3   92.1 390.69 422.20  0.04  0.04    64    48    35     0.4     9.0 390.69     6/    7
ELV     473.29  Feb+ 482.5    7.70    1.6   35.0    3.6   77.3 465.69 490.05  0.02  0.04    61    37    28     0.4     9.0 465.69    28/   43
GTLS    127.34  Jun  135     13.40   11.7   27.1   18.3   42.6 114.04 148.25  0.10  0.16    63    43    32     3.9     9.0 114.04    11/    8
BOOT     71.23  Feb  65       8.30    3.0   35.9    3.0   35.9  63.03  73.15  0.12  0.03    78    72    43     0.8     9.0  63.03    17/   34
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
CRSP     63.43  Jun  70       6.50   11.2   26.1   22.7   52.7  57.03  76.35  0.10  0.20    61    40    32     3.9     9.0  57.03    -2/    9
KMX      69.62  Apr  70       5.60    8.6   33.3    9.1   35.3  64.12  75.45  0.08  0.08    67    49    33     2.3     9.0  64.12     4/   14
TTD      63.76  Jul  65       8.95   16.1   31.8   18.3   36.1  54.91  73.80  0.14  0.16    66    48    35     4.6     9.0  54.91    18/   26
HBI       4.04  Jan'26 5      1.05   30.7   15.4   60.2   30.1   3.09   5.90  0.24  0.46    62    40    33    17.9     9.0   3.09     8/   82
MDGL    243.92  Jun  180     81.90   11.0   25.6   11.0   25.6 162.12 261.75  0.34  0.07    78    72    45     3.9     9.0 162.12    14/   60
AMR     358.71  Feb  350     25.70    5.1   59.5    5.1   59.5 333.11 375.55  0.07  0.05    69    56    38     0.8     9.0 333.11     2/   24
MASI    120.10  Oct  130     15.40   14.6   19.3   24.0   31.7 104.80 145.25  0.13  0.21    65    41    30     6.8     9.0 104.80     6/   60
TQQQ     50.31  Feb+ 47.5     3.95    2.1   45.8    2.1   45.8  46.46  51.30  0.08  0.02    77    70    43     0.4     9.0  46.46    22/    5
TCX      21.44  May  22.5     2.80   14.4   43.1   19.8   59.2  18.74  25.15  0.13  0.17    62    46    35     3.0     9.0  18.74    -3/   71
PYPL     58.45  Feb  50       9.25    1.3   15.5    1.3   15.5  49.30  59.10  0.16  0.01    91    89    47     0.8     9.0  49.30    47/   40
KOLD     84.13  Feb+ 70      18.40    6.3   60.1    6.3   60.1  65.83  88.25  0.22  0.05    76    70    45     0.9     9.0  65.83    -8/   30
KOLD     84.13  Jan+ 71      14.40    1.6   58.5    1.6   58.5  69.83  85.25  0.17  0.01    85    83    47     0.2     9.0  69.83     4/   30
WDAY    280.89  Mar  290     11.20    4.1   25.5    7.5   46.2 269.79 301.05  0.04  0.07    63    40    28     1.5     9.0 269.79    19/    4
MASI    120.10  Oct  140     11.60   10.6   14.0   28.9   38.2 108.60 151.45  0.10  0.26    61    34    26     6.8     9.0 108.60     3/   60
SAGE     26.40  Aug  25       5.50   18.8   32.2   18.8   32.2  21.00  30.35  0.20  0.15    69    55    38     5.3     9.0  21.00     9/   50
SVIX     37.84  Apr  40       3.30    9.2   35.9   15.3   59.5  34.64  43.15  0.08  0.14    62    42    33     2.3     9.0  34.64    17/   16
SOXL     29.19  Feb+ 24       6.10    3.3   31.5    3.3   31.5  23.19  29.95  0.21  0.03    83    79    46     0.9     9.0  23.19    58/   12
QUIK     13.69  May  14       1.75   13.7   41.0   15.9   47.5  12.04  15.60  0.12  0.14    65    47    35     3.0     9.0  12.04     2/   26
MELI   1672.67  Jun  1820   113.10    7.2   16.8   16.7   38.81559.671932.95  0.07  0.16    62    35    26     3.9     9.01559.67    26/    7
PLAY     49.24  Apr  42       9.30    4.8   18.5    4.8   18.5  40.04  51.15  0.19  0.04    83    77    43     2.3     9.0  40.04    26/   21
AMR     358.71  Jun  390     34.50   10.6   24.7   20.2   47.1 324.31 424.35  0.10  0.18    62    40    31     3.9     9.0 324.31     0/   24
TMDX     79.29  Jul  75      15.20   16.8   33.1   16.8   33.1  64.19  90.05  0.19  0.14    69    55    38     4.6     9.0  64.19     9/   12
CAR     159.33  Dec'25 160   46.60   41.2   21.4   41.8   21.7 112.83 206.45  0.29  0.30    69    50    35    17.3     9.0 112.83    20/   18
ILMN    135.14  Dec  160     17.70   15.0   16.1   36.1   38.8 117.54 177.55  0.13  0.31    61    37    30     8.4     9.0 117.54    -3/   81
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
NXT      41.19  May  40       6.30   14.2   42.4   14.2   42.4  34.99  46.15  0.15  0.12    67    53    38     3.0     9.0  34.99    -0/   51
NVDA    563.82  Apr  500     87.65    5.0   19.3    5.0   19.3 476.27 587.50  0.16  0.04    81    73    42     2.3     9.0 476.27    28/    9
IRTC    110.39  May  110     14.40   14.4   43.2   14.4   43.2  96.09 124.25  0.13  0.13    66    50    36     3.0     9.0  96.09     3/   35
TQQQ     50.31  Feb+ 50       2.35    3.9   84.4    3.9   84.4  48.06  52.20  0.04  0.04    67    52    36     0.4     9.0  48.06    13/    5
FSLR    149.10  Jan'25 130   41.05   20.2   20.0   20.2   20.0 108.15 170.90  0.27  0.15    75    61    39     9.1     9.0 108.15    19/   30
OKTA     82.66  Mar+ 70      14.25    2.1   17.0    2.1   17.0  68.51  84.10  0.17  0.02    88    85    46     1.1     9.0  68.51    50/   19
URI     561.13  Feb+ 535     37.40    2.1   45.6    2.1   45.6 523.83 572.25  0.07  0.02    76    69    42     0.4     9.0 523.83    38/   59
CRDO     18.99  Jan'26 25     3.80   24.2   12.1   63.2   31.5  15.29  28.65  0.19  0.51    61    37    30    18.1     9.0  15.29     5/   40
PSFE     13.47  Jan'25 10     5.15   18.2   18.1   18.2   18.1   8.42  15.00  0.37  0.11    79    70    43     9.0     9.0   8.42    15/    0
FCNCA  1379.69  Feb  1300   109.20    2.3   27.2    2.3   27.21270.591409.05  0.08  0.02    79    72    42     0.8     9.01270.59    25/   80
